0.0065	3.25
0.022	2.951
0.0076	3
0.0018	3.27
0.0018	3.27
0.0094	2.875
0.0085	3.21
0.0214	2.96
0.0085	3.13
0.068	3.3
0.0475	3.0
0.0065	2.95
0.008	3.28
0.022	2.95
0.0085	3.13
0.022	2.95
0.0024	3.37
0.0019	3.35
0.0026	3.1
0.069	2.77
0.0018	3.27
0.0061	2.88
0.00396	3.004
0.0061	3.004
0.00524	3.141
0.0061	2.88
0.0409	2.896
0.2	3
0.01	3
0.01	3
